"id","BirthYear","DeathYear","DeathAge","Gender","Island","DeathYear.factor","Group","TimeElapsed"
4512240,1779,1852,73,"M","StMartins",1852,1,19
4512239,1765,1851,86,"F","StMartins",1851,1,18
4512238,1780,1851,71,"F","StMarys",1851,1,18
4512237,1770,1851,81,"M","StMarys",1851,1,18
4512236,1808,1851,43,"M","Sampson",1851,1,18
4512235,1768,1851,83,"F","StMarys",1851,1,18
4512234,1820,1851,31,"F","StAgnes",1851,1,18
4512233,1784,1851,67,"M","StMarys",1851,1,18
4512229,1851,1851,0,"F","StMarys",1851,1,18
4512227,1834,1851,17,"M","StMarys",1851,1,18
4512228,1779,1851,72,"F","StMarys",1851,1,18
4512226,1786,1851,65,"F","Bryher",1851,1,18
4512224,1780,1851,71,"M","Tresco",1851,1,18
4512225,1781,1851,70,"M","StMarys",1851,1,18
4512222,1772,1851,79,"M","StMarys",1851,1,18
4512223,1829,1851,22,"F","StMarys",1851,1,18
4512221,1808,1851,43,"F","StAgnes",1851,1,18
4512219,1840,1851,11,"F","StMarys",1851,1,18
4512220,1776,1851,75,"M","StMarys",1851,1,18
4512218,1775,1851,76,"F","StMartins",1851,1,18
4512216,1775,1851,76,"F","StMarys",1851,1,18
4512217,1771,1851,80,"F","StMarys",1851,1,18
4512215,1771,1851,80,"F","StMartins",1851,1,18
4512212,1814,1851,37,"F","StMarys",1851,1,18
4512211,1799,1851,52,"M","StMarys",1851,1,18
4512209,1769,1851,82,"M","StMarys",1851,1,18
4512210,1778,1851,73,"F","StMarys",1851,1,18
4512208,1769,1851,82,"M","StMartins",1851,1,18
4512206,1818,1851,33,"M","StMarys",1851,1,18
4512207,1775,1851,76,"M","StMarys",1851,1,18
4512205,1769,1851,82,"F","StMarys",1851,1,18
4512203,1850,1851,1,"M","StMarys",1851,1,18
4512204,1763,1851,88,"M","StMarys",1851,1,18
4512201,1850,1851,1,"F","StMarys",1851,1,18
4512200,1851,1851,0,"F","StMartins",1851,1,18
4512198,1850,1850,0,"M","StAgnes",1850,1,17
4512199,1825,1851,26,"F","StMarys",1851,1,18
4512197,1805,1850,45,"F","StMarys",1850,1,17
4512195,1850,1850,0,"M","StMarys",1850,1,17
4512196,1848,1850,2,"M","StMarys",1850,1,17
4512194,1794,1850,56,"F","StMarys",1850,1,17
4512192,1850,1850,0,"F","Tresco",1850,1,17
4512193,1828,1850,22,"M",NA,1850,1,17
4512190,1768,1850,82,"F","Tresco",1850,1,17
4512191,1850,1850,0,"F","Tresco",1850,1,17
4512188,1836,1850,14,"M","StMarys",1850,1,17
4512189,1793,1850,57,"F","StMarys",1850,1,17
4512186,1796,1850,54,"F","StMarys",1850,1,17
4512184,1763,1850,87,"F","StMartins",1850,1,17
4512183,1838,1850,12,"F","StMarys",1850,1,17
4512182,1792,1850,58,"M","StMarys",1850,1,17
4512181,1773,1850,77,"F","StMarys",1850,1,17
4512178,1785,1850,65,"F","StMarys",1850,1,17
4512177,1776,1850,74,"F","Bryher",1850,1,17
4512176,1787,1850,63,"F","Tresco",1850,1,17
4512175,1846,1850,4,"M","StMarys",1850,1,17
4512174,1850,1850,0,"M","StMarys",1850,1,17
4512173,1848,1850,2,"F","StMarys",1850,1,17
4512172,1850,1850,0,"M","StMarys",1850,1,17
4512171,1847,1850,3,"M","StMartins",1850,1,17
4512170,1782,1850,68,"F","StMarys",1850,1,17
4512169,1847,1850,3,"M","StMartins",1850,1,17
4512168,1832,1850,18,"M","StMarys",1850,1,17
4512167,1847,1850,3,"M","StMarys",1850,1,17
4512166,1849,1850,1,"F","StMarys",1850,1,17
4512164,1849,1850,1,"F","StMarys",1850,1,17
4512163,1826,1850,24,"M","StMarys",1850,1,17
4512161,1834,1850,16,"F","StAgnes",1850,1,17
4512160,1782,1850,68,"M","StMarys",1850,1,17
4512159,1849,1850,1,"M","StMarys",1850,1,17
4512158,1766,1850,84,"F","Tresco",1850,1,17
4512157,1835,1850,15,"F","StMarys",1850,1,17
4512156,1849,1850,1,"M","StMarys",1850,1,17
4512155,1843,1850,7,"F","StMarys",1850,1,17
4512154,1850,1850,0,"M","StMarys",1850,1,17
4512153,1791,1850,59,"M","StMartins",1850,1,17
4512152,1848,1850,2,"M","StMarys",1850,1,17
4512151,1766,1850,84,"M","StAgnes",1850,1,17
4512150,1781,1849,68,"F","Bryher",1849,1,16
4512149,1810,1849,39,"F","StMarys",1849,1,16
4512148,1780,1849,69,"M","StMarys",1849,1,16
4512147,1786,1849,63,"M","StMarys",1849,1,16
4512146,1781,1849,68,"F","StMarys",1849,1,16
4512144,1822,1849,27,"F",NA,1849,1,16
4512141,1792,1849,57,"F","StMarys",1849,1,16
4512140,1786,1849,63,"F","StMarys",1849,1,16
4512138,1796,1849,53,"M","StMarys",1849,1,16
4512137,1791,1849,58,"F","StMarys",1849,1,16
4512136,1811,1849,38,"F","StMarys",1849,1,16
4512135,1764,1849,85,"F","StMartins",1849,1,16
4512134,1786,1849,63,"M","StMarys",1849,1,16
4512133,1817,1849,32,"M",NA,1849,1,16
4512130,1797,1849,52,"M",NA,1849,1,16
4512129,1807,1849,42,"M","Tresco",1849,1,16
4512128,1758,1849,91,"F","StMarys",1849,1,16
4512127,1817,1849,32,"F","StMarys",1849,1,16
4512126,1773,1849,76,"M","StMarys",1849,1,16
4512125,1848,1849,1,"M","StMarys",1849,1,16
4512124,1774,1849,75,"F","StMarys",1849,1,16
4512122,1792,1849,57,"M","StMarys",1849,1,16
4512121,1849,1849,0,"M","StMarys",1849,1,16
4512117,1808,1849,41,"F","StMarys",1849,1,16
4512115,1825,1849,24,"F","StMarys",1849,1,16
4512114,1846,1849,3,"M","StMarys",1849,1,16
4512113,1796,1849,53,"F","Tresco",1849,1,16
4512111,1759,1849,90,"F","StMartins",1849,1,16
4512110,1783,1849,66,"F","Bryher",1849,1,16
4512109,1843,1849,6,"M","StMarys",1849,1,16
4512108,1774,1849,75,"M","StMarys",1849,1,16
4512106,1775,1849,74,"F","Tresco",1849,1,16
4512105,1845,1849,4,"F","StMartins",1849,1,16
4512101,1785,1849,64,"F","StMartins",1849,1,16
4512100,1775,1849,74,"M","StMarys",1849,1,16
4512095,1847,1848,1,"F","StMarys",1848,1,15
4512094,1765,1848,83,"M","StMarys",1848,1,15
4512093,1771,1848,77,"F","StMartins",1848,1,15
4512092,1782,1848,66,"M","StMarys",1848,1,15
4512091,1785,1848,63,"M","Tresco",1848,1,15
4512088,1847,1848,1,"M","StMarys",1848,1,15
4512087,1796,1848,52,"M","Tresco",1848,1,15
4512086,1751,1848,97,"F","StMarys",1848,1,15
4512085,1774,1848,74,"F","StMarys",1848,1,15
4512084,1793,1848,55,"M","StMarys",1848,1,15
4512083,1802,1848,46,"F","Tresco",1848,1,15
4512082,1839,1848,9,"F","Tresco",1848,1,15
4512080,1777,1848,71,"M","Tresco",1848,1,15
4512079,1784,1848,64,"F","Tresco",1848,1,15
4512078,1803,1848,45,"M",NA,1848,1,15
4512077,1843,1848,5,"F","Tresco",1848,1,15
4512075,1827,1848,21,"F","StMarys",1848,1,15
4512074,1848,1848,0,"M","StMarys",1848,1,15
4512073,1848,1848,0,NA,"StMarys",1848,1,15
4512072,1784,1848,64,"F","StMarys",1848,1,15
4512071,1784,1848,64,"M","Tresco",1848,1,15
4512070,1790,1848,58,"F","Tresco",1848,1,15
4512069,1835,1848,13,"F","StMarys",1848,1,15
4512067,1773,1848,75,"F","StMarys",1848,1,15
4512065,1800,1848,48,"M","StAgnes",1848,1,15
4512062,1786,1848,62,"F",NA,1848,1,15
4512060,1785,1848,63,"F","StMarys",1848,1,15
4512059,1802,1848,46,"F","StMarys",1848,1,15
4512057,1848,1848,0,"F","StMarys",1848,1,15
4512056,1827,1848,21,"F","Tresco",1848,1,15
4512055,1783,1848,65,"M","StMarys",1848,1,15
4512054,1763,1848,85,"M","StMarys",1848,1,15
4512053,1848,1848,0,"F","StMarys",1848,1,15
4512052,1774,1848,74,"F","Tresco",1848,1,15
4512051,1847,1847,0,"F","Tresco",1847,1,14
4512050,1765,1847,82,"F","StMarys",1847,1,14
4512049,1801,1847,46,"F","StMarys",1847,1,14
4512048,1765,1847,82,"M","StMarys",1847,1,14
4512046,1831,1847,16,"M",NA,1847,1,14
4512045,1804,1847,43,"M","StMarys",1847,1,14
4512044,1787,1847,60,"F",NA,1847,1,14
4512043,1800,1847,47,"F","StMarys",1847,1,14
4512042,1763,1847,84,"F","StMarys",1847,1,14
4512041,1838,1847,9,"F","StMarys",1847,1,14
4512038,1846,1847,1,"M","Tresco",1847,1,14
4512039,1829,1847,18,"F","Tresco",1847,1,14
4512036,1847,1847,0,"M","StAgnes",1847,1,14
4512035,1820,1847,27,"M","StMarys",1847,1,14
4512034,1847,1847,0,"M","StMarys",1847,1,14
4512033,1847,1847,0,"F",NA,1847,1,14
4512031,1773,1847,74,"M","Tresco",1847,1,14
4512030,1766,1847,81,"F","Tresco",1847,1,14
4512029,1770,1847,77,"M","StMarys",1847,1,14
4512027,1756,1847,91,"M","StMarys",1847,1,14
4512025,1765,1847,82,"M","StMartins",1847,1,14
4512024,1847,1847,0,"F","StMartins",1847,1,14
4512022,1765,1847,82,"M","Tresco",1847,1,14
4512023,1799,1847,48,"F","Tresco",1847,1,14
4512017,1824,1847,23,"M","StMarys",1847,1,14
4512016,1780,1847,67,"F","StMarys",1847,1,14
4512015,1847,1847,0,"M","StMarys",1847,1,14
4512014,1765,1847,82,"F","StAgnes",1847,1,14
4512013,1767,1847,80,"F","StMarys",1847,1,14
4512012,1761,1847,86,"F","Bryher",1847,1,14
4512011,1777,1847,70,"M","StMartins",1847,1,14
4512010,1821,1847,26,"M","Tresco",1847,1,14
4512009,1774,1847,73,"F","StMarys",1847,1,14
4512008,1796,1847,51,"M","StMarys",1847,1,14
4512007,1797,1847,50,"F","StMartins",1847,1,14
4512006,1846,1847,1,"F","StMarys",1847,1,14
4512005,1847,1847,0,"F","StMarys",1847,1,14
4512004,1773,1847,74,"M","StMarys",1847,1,14
4512002,1824,1847,23,"F","StMarys",1847,1,14
4512001,1808,1847,39,"F","StMarys",1847,1,14
4512000,1754,1846,92,"M","Tresco",1846,1,13
4511998,1761,1846,85,"M","StMarys",1846,1,13
4511997,1776,1846,70,"F","StMarys",1846,1,13
4511996,1818,1846,28,"M","StMarys",1846,1,13
4511995,1846,1846,0,"M","StMarys",1846,1,13
4511994,1846,1846,0,"M","StMarys",1846,1,13
4511993,1846,1846,0,"F","StMarys",1846,1,13
4511992,1846,1846,0,"F","Tresco",1846,1,13
4511990,1846,1846,0,"F","StMarys",1846,1,13
4511989,1783,1846,63,"F","StMarys",1846,1,13
4511988,1841,1846,5,"M","StMarys",1846,1,13
4511986,1834,1846,12,"M","StMarys",1846,1,13
4511987,1841,1846,5,"F","Tresco",1846,1,13
4511985,1767,1846,79,"F","StMarys",1846,1,13
4511984,1793,1846,53,"F","Bryher",1846,1,13
4511983,1764,1846,82,"F","StMarys",1846,1,13
4511981,1774,1846,72,"F","StMarys",1846,1,13
4511980,1761,1846,85,"M","StMarys",1846,1,13
4511979,1838,1846,8,"F","StMarys",1846,1,13
4511978,1827,1846,19,"M",NA,1846,1,13
4511977,1779,1846,67,"F","StMarys",1846,1,13
4511976,1799,1846,47,"F","Bryher",1846,1,13
4511975,1845,1846,1,"M","Tresco",1846,1,13
4511974,1800,1846,46,"M","StMartins",1846,1,13
4511972,1842,1846,4,"F","StMarys",1846,1,13
4511971,1780,1846,66,"F","Sampson",1846,1,13
4511969,1780,1846,66,"F","StMarys",1846,1,13
4511970,1761,1846,85,"M","StMarys",1846,1,13
4511967,1814,1846,32,"F","Tresco",1846,1,13
4511968,1846,1846,0,"M","StMarys",1846,1,13
4511966,1836,1846,10,"F","StMarys",1846,1,13
4511965,1767,1846,79,"F","StMartins",1846,1,13
4511964,1835,1846,11,"F","StMarys",1846,1,13
4511963,1846,1846,0,"F","StMarys",1846,1,13
4511962,1831,1845,14,"F","StMarys",1845,1,12
4511961,1816,1845,29,"F","Tresco",1845,1,12
4511960,1811,1845,34,"M","StMarys",1845,1,12
4511959,1822,1845,23,"F","StMarys",1845,1,12
4511958,1769,1845,76,"F","StMarys",1845,1,12
4511957,1762,1845,83,"F","StMarys",1845,1,12
4511955,1783,1845,62,"M","StMarys",1845,1,12
4511954,1809,1845,36,"M","StMarys",1845,1,12
4511952,1798,1845,47,"F","StMarys",1845,1,12
4511951,1844,1845,1,"M","StMarys",1845,1,12
4511950,1777,1845,68,"F","Sampson",1845,1,12
4511949,1845,1845,0,"F","Tresco",1845,1,12
4511948,1794,1845,51,"M",NA,1845,1,12
4511947,1773,1845,72,"F","Tresco",1845,1,12
4511946,1769,1845,76,"M","Tresco",1845,1,12
4511945,1787,1845,58,"F","StMarys",1845,1,12
4511944,1780,1845,65,"F","StAgnes",1845,1,12
4511943,1842,1845,3,"F","StAgnes",1845,1,12
4511942,1768,1845,77,"F","StMarys",1845,1,12
4511941,1767,1845,78,"F","StMarys",1845,1,12
4511940,1824,1845,21,"F","StAgnes",1845,1,12
4511938,1844,1845,1,"M","Tresco",1845,1,12
4511939,1841,1845,4,"M","Tresco",1845,1,12
4511937,1767,1845,78,"F","Tresco",1845,1,12
4511936,1843,1845,2,"F","StMarys",1845,1,12
4511935,1825,1845,20,"F","StAgnes",1845,1,12
4511934,1845,1845,0,"F","StMarys",1845,1,12
4511933,1821,1845,24,"M","StMarys",1845,1,12
4511932,1821,1845,24,"F","StMarys",1845,1,12
4511931,1845,1845,0,"F","StMarys",1845,1,12
4511930,1763,1844,81,"F","Tresco",1844,1,11
4511928,1839,1844,5,"M","StMarys",1844,1,11
4511927,1820,1844,24,"F","StAgnes",1844,1,11
4511926,1843,1844,1,"M","StMarys",1844,1,11
4511924,1841,1844,3,"M","StMarys",1844,1,11
4511923,1785,1844,59,"F","StMarys",1844,1,11
4511922,1821,1844,23,"M","Tresco",1844,1,11
4511921,1844,1844,0,"F","StMarys",1844,1,11
4511920,1793,1844,51,"F","StMarys",1844,1,11
4511919,1829,1844,15,"M","Tresco",1844,1,11
4511918,1831,1844,13,"M","Tresco",1844,1,11
4511917,1766,1844,78,"M","Tresco",1844,1,11
4511916,1760,1844,84,"F","StMartins",1844,1,11
4511915,1844,1844,0,"M","StMarys",1844,1,11
4511913,1838,1844,6,"M","StMarys",1844,1,11
4511911,1840,1844,4,"F","StMarys",1844,1,11
4511910,1767,1844,77,"M","StMarys",1844,1,11
4511909,1843,1844,1,"M","StAgnes",1844,1,11
4511908,1760,1844,84,"F","StMarys",1844,1,11
4511907,1844,1844,0,"M","StMarys",1844,1,11
4511905,1842,1844,2,"M","StMarys",1844,1,11
4511906,1836,1844,8,"F","StMarys",1844,1,11
4511903,1812,1844,32,"M","StMarys",1844,1,11
4511904,1760,1844,84,"M","StMarys",1844,1,11
4511902,1844,1844,0,"M","StMarys",1844,1,11
4511900,1797,1844,47,"F","StMarys",1844,1,11
4511899,1841,1844,3,"M","StMarys",1844,1,11
4511898,1796,1844,48,"M","Tresco",1844,1,11
4511897,1771,1844,73,"F","Tresco",1844,1,11
4511896,1786,1844,58,"F","StMarys",1844,1,11
4511895,1839,1844,5,"M","StMarys",1844,1,11
4511894,1841,1844,3,"F","StMarys",1844,1,11
4511893,1844,1844,0,"F","StMarys",1844,1,11
4511891,1842,1844,2,"F","StMarys",1844,1,11
4511890,1836,1844,8,"F","StMarys",1844,1,11
4511889,1837,1844,7,"M","StMarys",1844,1,11
4511888,1778,1844,66,"M","Tresco",1844,1,11
4511887,1843,1844,1,"F","Tresco",1844,1,11
4511886,1840,1844,4,"M","StMarys",1844,1,11
4511885,1844,1844,0,"F","StMarys",1844,1,11
4511884,1829,1844,15,"M","StMarys",1844,1,11
4511883,1844,1844,0,"F","StMarys",1844,1,11
4511882,1787,1844,57,"F","StMarys",1844,1,11
4511881,1786,1844,58,"M","Tresco",1844,1,11
4511880,1774,1844,70,"M","StMarys",1844,1,11
4511877,1765,1844,79,"M","StAgnes",1844,1,11
4511873,1841,1844,3,"M","StMarys",1844,1,11
4511872,1838,1844,6,"M","StMarys",1844,1,11
4511870,1843,1844,1,"F","StMarys",1844,1,11
4511868,1839,1844,5,"M","StMarys",1844,1,11
4511867,1800,1844,44,"M","Tresco",1844,1,11
4511866,1838,1844,6,"M","StMarys",1844,1,11
4511865,1755,1844,89,"M","StMarys",1844,1,11
4511864,1747,1844,97,"F","StMarys",1844,1,11
4511862,1809,1843,34,"F","StMarys",1843,1,10
4511861,1824,1843,19,"M","StMarys",1843,1,10
4511860,1763,1843,80,"F","Tresco",1843,1,10
4511859,1761,1843,82,"F","Tresco",1843,1,10
4511858,1771,1843,72,"M","Tresco",1843,1,10
4511857,1838,1843,5,NA,"Tresco",1843,1,10
4511853,1761,1843,82,"F","StMarys",1843,1,10
4511851,1751,1843,92,"M","StMarys",1843,1,10
4511849,1819,1843,24,"F",NA,1843,1,10
4511847,1841,1843,2,"F","Tresco",1843,1,10
4511846,1841,1843,2,"F","Tresco",1843,1,10
4511844,1843,1843,0,"M","Tresco",1843,1,10
4511843,1843,1843,0,"F","Tresco",1843,1,10
4511842,1787,1843,56,"M","StMarys",1843,1,10
4511841,1823,1843,20,"M","StMartins",1843,1,10
4511840,1771,1843,72,"M","StMarys",1843,1,10
4511838,1834,1843,9,"M","StMartins",1843,1,10
4511835,1790,1843,53,"F","StMarys",1843,1,10
4511834,1826,1843,17,"F","StMarys",1843,1,10
4511831,1843,1843,0,"F","Tresco",1843,1,10
4511829,1819,1843,24,"F","StMarys",1843,1,10
4511828,1787,1843,56,"F","StMarys",1843,1,10
4511823,1827,1843,16,"F","StAgnes",1843,1,10
4511821,1810,1842,32,"F","Tresco",1842,1,9
4511820,1808,1842,34,"M","StAgnes",1842,1,9
4511818,1842,1842,0,"F","StMarys",1842,1,9
4511816,1760,1842,82,"M","Bryher",1842,1,9
4511817,1768,1842,74,"F","StMarys",1842,1,9
4511815,1776,1842,66,"M","StMarys",1842,1,9
4511812,1808,1842,34,"M","StAgnes",1842,1,9
4511811,1766,1842,76,"M","StMarys",1842,1,9
4511810,1842,1842,0,"F","StMartins",1842,1,9
4511809,1842,1842,0,"M","StAgnes",1842,1,9
4511808,1841,1842,1,"M","StMarys",1842,1,9
4511807,1787,1842,55,"F","Bryher",1842,1,9
4511806,1838,1842,4,"M","StMarys",1842,1,9
4511805,1789,1842,53,"M","StMarys",1842,1,9
4511804,1842,1842,0,"M","StMarys",1842,1,9
4511803,1836,1842,6,"F","StMarys",1842,1,9
4511801,1812,1842,30,NA,"StMarys",1842,1,9
4511800,1842,1842,0,"F","Tresco",1842,1,9
4511798,1821,1842,21,"M","StMarys",1842,1,9
4511797,1820,1842,22,"M","Bryher",1842,1,9
4511795,1819,1842,23,"M","Tresco",1842,1,9
4511793,1769,1842,73,"F","StMarys",1842,1,9
4511792,1767,1842,75,"F","StMarys",1842,1,9
4511791,1770,1842,72,"M","StMarys",1842,1,9
4511790,1754,1842,88,"F","StMarys",1842,1,9
4511789,1755,1842,87,"M","StMarys",1842,1,9
4511788,1766,1842,76,"M","StMarys",1842,1,9
4511787,1789,1842,53,"M","StMarys",1842,1,9
4511786,1765,1842,77,"F","Tresco",1842,1,9
4511783,1774,1841,67,"M","StMarys",1841,1,8
4511782,1839,1841,2,"F","StMarys",1841,1,8
4511781,1775,1841,66,"M","StMarys",1841,1,8
4511780,1767,1841,74,"F","StMarys",1841,1,8
4511779,1841,1841,0,"M","Tresco",1841,1,8
4511778,1764,1841,77,"F","StMartins",1841,1,8
4511777,1759,1841,82,"F","StMarys",1841,1,8
4511776,1828,1841,13,"F","StMarys",1841,1,8
4511775,1773,1841,68,"F","StMarys",1841,1,8
4511774,1773,1841,68,"M","Tresco",1841,1,8
4511773,1778,1841,63,"M","StMarys",1841,1,8
4511772,1841,1841,0,"M","StMarys",1841,1,8
4511771,1837,1841,4,"F","StMarys",1841,1,8
4511770,1801,1841,40,"F","StMarys",1841,1,8
4511769,1783,1841,58,"F","Tresco",1841,1,8
4511768,1841,1841,0,"F","StMarys",1841,1,8
4511767,1841,1841,0,"F","Tresco",1841,1,8
4511766,1770,1841,71,"M","Tresco",1841,1,8
4511764,1817,1841,24,"M",NA,1841,1,8
4511762,1768,1841,73,"M","StMartins",1841,1,8
4511760,1820,1841,21,"M","StMarys",1841,1,8
4511759,1771,1841,70,"F","StMarys",1841,1,8
4511750,1770,1840,70,"F","Tresco",1840,1,7
4511749,1769,1840,71,"M","Tresco",1840,1,7
4511748,1805,1840,35,"F","Tresco",1840,1,7
4511747,1756,1840,84,"M","StMarys",1840,1,7
4511745,1777,1840,63,"M","StMarys",1840,1,7
4511744,1759,1840,81,"M","StMarys",1840,1,7
4511742,1812,1840,28,"M","StMarys",1840,1,7
4511741,1809,1840,31,"F","StAgnes",1840,1,7
4511740,1837,1840,3,"F","StMarys",1840,1,7
4511739,1782,1840,58,"M","StMarys",1840,1,7
4511738,1840,1840,0,"M","StMarys",1840,1,7
4511736,1790,1840,50,"M","Tresco",1840,1,7
4511734,1765,1840,75,"M","Tresco",1840,1,7
4511733,1816,1840,24,"M",NA,1840,1,7
4511732,1774,1840,66,"F","StMarys",1840,1,7
4511731,1840,1840,0,"M","StMarys",1840,1,7
4511728,1758,1840,82,"M","StMarys",1840,1,7
4511723,1748,1840,92,"F","StMarys",1840,1,7
4511722,1840,1840,0,"F","StMarys",1840,1,7
4511721,1839,1840,1,"M","StMarys",1840,1,7
4511720,1785,1840,55,"M","StMartins",1840,1,7
4511719,1776,1840,64,"M","StMarys",1840,1,7
4511718,1773,1840,67,"F","StMarys",1840,1,7
4511717,1777,1840,63,"F","StMarys",1840,1,7
4511716,1839,1839,0,"F","Tresco",1839,1,6
4511714,1780,1839,59,"F","Tresco",1839,1,6
4511715,1762,1839,77,"F","Tresco",1839,1,6
4511713,1767,1839,72,"M","StMarys",1839,1,6
4511712,1751,1839,88,"F","StAgnes",1839,1,6
4511711,1767,1839,72,"M","StMarys",1839,1,6
4511710,1783,1839,56,"M","StMarys",1839,1,6
4511709,1771,1839,68,"M","StMarys",1839,1,6
4511708,1748,1839,91,"M","StMarys",1839,1,6
4511706,1792,1839,47,"M","StMarys",1839,1,6
4511705,1839,1839,0,"M","StMarys",1839,1,6
4511704,1757,1839,82,"M","StMartins",1839,1,6
4511703,1823,1839,16,"M","StMarys",1839,1,6
4511700,1766,1839,73,"M","StMarys",1839,1,6
4511698,1768,1839,71,"F","StMarys",1839,1,6
4511697,1752,1839,87,"M","StMarys",1839,1,6
4511696,1783,1839,56,"F","StMarys",1839,1,6
4511695,1825,1838,13,"M","Tresco",1838,1,5
4511694,1834,1838,4,"M","Tresco",1838,1,5
4511693,1760,1838,78,"M","Tresco",1838,1,5
4511691,1838,1838,0,"F","StMarys",1838,1,5
4511692,1755,1838,83,"M","StMarys",1838,1,5
4511690,1765,1838,73,"F","StMarys",1838,1,5
4511689,1823,1838,15,"M","StMarys",1838,1,5
4511688,1764,1838,74,"M","StMarys",1838,1,5
4511687,1773,1838,65,"M","StMarys",1838,1,5
4511686,1788,1838,50,"F","StMarys",1838,1,5
4511685,1761,1838,77,"F","StMarys",1838,1,5
4511684,1771,1838,67,"F","StAgnes",1838,1,5
4511683,1838,1838,0,"F","StAgnes",1838,1,5
4511681,1800,1838,38,"F","StMarys",1838,1,5
4511680,1758,1838,80,"M","StMarys",1838,1,5
4511679,1798,1838,40,"F","StMarys",1838,1,5
4511678,1834,1838,4,"F","StMarys",1838,1,5
4511676,1756,1838,82,"F","Tresco",1838,1,5
4511677,1832,1838,6,"M","Tresco",1838,1,5
4511675,1766,1838,72,"M","Tresco",1838,1,5
4511674,1835,1838,3,"F","Tresco",1838,1,5
4511673,1836,1838,2,"M","Tresco",1838,1,5
4511672,1833,1838,5,"F","Tresco",1838,1,5
4511671,1837,1838,1,"F","Tresco",1838,1,5
4511670,1834,1838,4,"M","Tresco",1838,1,5
4511668,1832,1838,6,"F","Tresco",1838,1,5
4511669,1835,1838,3,"F","Tresco",1838,1,5
4511667,1838,1838,0,"F","Tresco",1838,1,5
4511666,1767,1838,71,"F","Tresco",1838,1,5
4511665,1787,1838,51,"M","Tresco",1838,1,5
4511664,1765,1838,73,"M","Tresco",1838,1,5
4511660,1838,1838,0,"M","StMarys",1838,1,5
4511659,1787,1838,51,"M","StMarys",1838,1,5
4511658,1766,1838,72,"F","StMarys",1838,1,5
4511657,1775,1838,63,"F","StMarys",1838,1,5
4511655,1836,1838,2,"F","StMarys",1838,1,5
4511656,1837,1838,1,"F","StMarys",1838,1,5
4511653,1783,1838,55,"F","StMarys",1838,1,5
4511652,1819,1838,19,"F","StMartins",1838,1,5
4511650,1768,1838,70,"M","StMarys",1838,1,5
4511649,1838,1838,0,"M","StMartins",1838,1,5
4511647,1820,1837,17,"F","Tresco",1837,1,4
4511646,1837,1837,0,"F","StMarys",1837,1,4
4511644,1760,1837,77,"M","StMarys",1837,1,4
4511643,1769,1837,68,"M","StMarys",1837,1,4
4511640,1835,1837,2,"F","Tresco",1837,1,4
4511641,1810,1837,27,"F","StMarys",1837,1,4
4511639,1749,1837,88,"M","Tresco",1837,1,4
4511638,1765,1837,72,"F","Tresco",1837,1,4
4511637,1814,1837,23,"F",NA,1837,1,4
4511635,1806,1837,31,"F","StMarys",1837,1,4
4511634,1822,1837,15,"M","StMarys",1837,1,4
4511633,1776,1837,61,"F","StMarys",1837,1,4
4511632,1811,1837,26,"M",NA,1837,1,4
4511631,1775,1837,62,"F","StMarys",1837,1,4
4511630,1812,1837,25,"M","StMarys",1837,1,4
4511629,1822,1837,15,"M","StMarys",1837,1,4
4511628,1803,1837,34,"M","StMarys",1837,1,4
4511627,1776,1837,61,"F","StMarys",1837,1,4
4511625,1746,1837,91,"M","StMarys",1837,1,4
4511624,1755,1837,82,"F","StMarys",1837,1,4
4511622,1757,1837,80,"M","StMarys",1837,1,4
4511623,1758,1837,79,"F","StMarys",1837,1,4
4511621,1757,1837,80,"M","StMarys",1837,1,4
4511620,1747,1837,90,"F","StMarys",1837,1,4
4511619,1814,1837,23,"M","StMarys",1837,1,4
4511618,1796,1837,41,"M","StMarys",1837,1,4
4511617,1822,1837,15,"M","StMarys",1837,1,4
4511616,1837,1837,0,"M","StMarys",1837,1,4
4511614,1774,1836,62,"M","StMarys",1836,1,3
4511615,1788,1836,48,"M","StMarys",1836,1,3
4511613,1766,1836,70,"F","StMarys",1836,1,3
4511612,1786,1836,50,"M","Tresco",1836,1,3
4511611,1788,1836,48,"F","Tresco",1836,1,3
4511610,1788,1836,48,"M","Tresco",1836,1,3
4511607,1755,1836,81,"F","Tresco",1836,1,3
4511606,1834,1836,2,"M","StMarys",1836,1,3
4511605,1777,1836,59,"F",NA,1836,1,3
4511604,1792,1836,44,"M","StMarys",1836,1,3
4511603,1836,1836,0,"M","StMarys",1836,1,3
